model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
openai_curie,0.95,0.5247092899957935,,0.5247092899957935,200,quac
openai_davinci,0.95,0.6912720490095008,,0.6912720490095008,200,quac
openai_text-ada-001,0.95,0.1506961614382189,,0.1506961614382189,200,quac
openai_text-babbage-001,0.95,0.37979023954568836,,0.37979023954568836,200,quac
openai_text-curie-001,0.95,0.6793082700475813,,0.6793082700475813,200,quac
openai_text-davinci-002,0.95,0.8960952930668846,,0.8960952930668846,200,quac
openai_text-davinci-003,0.95,0.9139576500478852,,0.9139576500478852,200,quac
together_bloom,0.95,0.6808958884247535,,0.6808958884247535,200,quac
together_glm,0.95,0.3818436017721371,,0.3818436017721371,200,quac
together_gpt-j-6b,0.95,0.6002332038113843,,0.6002332038113843,200,quac
together_gpt-neox-20b,0.95,0.5656171846071626,,0.5656171846071626,200,quac
together_opt-175b,0.95,0.7213992769329161,,0.7213992769329161,200,quac
together_opt-66b,0.95,0.6661551693368728,,0.6661551693368728,200,quac
together_t0pp,0.95,0.08638732345403458,,0.08638732345403458,200,quac
together_t5-11b,0.95,0.08456021531814419,,0.08456021531814419,200,quac
together_ul2,0.95,0.10185815632182456,,0.10185815632182456,200,quac
together_yalm,0.95,0.18415581088614424,,0.18415581088614424,200,quac
AlephAlpha_luminous-base,0.95,0.6068101966862063,,0.6068101966862063,200,quac
AlephAlpha_luminous-extended,0.95,0.6591308840409685,,0.6591308840409685,200,quac
AlephAlpha_luminous-supreme,0.95,0.7689588827809112,,0.7689588827809112,200,quac
ai21_j1-grande,0.95,0.7567816312659171,,0.7567816312659171,200,quac
ai21_j1-grande-v2-beta,0.95,0.807625383976195,,0.807625383976195,200,quac
ai21_j1-jumbo,0.95,0.6946518999499482,,0.6946518999499482,200,quac
ai21_j1-large,0.95,0.5789963345923023,,0.5789963345923023,200,quac
anthropic_stanford-online-all-v4-s3,0.95,0.8019837823780485,,0.8019837823780485,200,quac
cohere_command-medium-beta,0.95,0.7245481432850249,,0.7245481432850249,200,quac
cohere_command-xlarge-beta,0.95,0.8267223377497036,,0.8267223377497036,200,quac
cohere_large-20220720,0.95,0.5984083971072109,,0.5984083971072109,200,quac
cohere_medium-20220720,0.95,0.46196036550137315,,0.46196036550137315,200,quac
cohere_medium-20221108,0.95,0.5511902906318658,,0.5511902906318658,200,quac
cohere_small-20220720,0.95,0.25950501641691276,,0.25950501641691276,200,quac
cohere_xlarge-20220609,0.95,0.6994045053257228,,0.6994045053257228,200,quac
cohere_xlarge-20221108,0.95,0.7798529523206212,,0.7798529523206212,200,quac
microsoft_TNLGv2_530B,0.95,0.8031873800855296,,0.8031873800855296,200,quac
microsoft_TNLGv2_7B,0.95,0.5898566715511913,,0.5898566715511913,200,quac
openai_ada,0.95,0.31929478018440105,,0.31929478018440105,200,quac
openai_babbage,0.95,0.42091534502508315,,0.42091534502508315,200,quac
openai_curie,0.95,0.5247092899957935,,0.5247092899957935,200,quac
openai_davinci,0.95,0.6912720490095008,,0.6912720490095008,200,quac
openai_text-ada-001,0.95,0.1506961614382189,,0.1506961614382189,200,quac
openai_text-babbage-001,0.95,0.37979023954568836,,0.37979023954568836,200,quac
openai_text-curie-001,0.95,0.6793082700475813,,0.6793082700475813,200,quac
openai_text-davinci-002,0.95,0.8960952930668846,,0.8960952930668846,200,quac
openai_text-davinci-003,0.95,0.9139576500478852,,0.9139576500478852,200,quac
together_bloom,0.95,0.6808958884247535,,0.6808958884247535,200,quac
together_glm,0.95,0.3818436017721371,,0.3818436017721371,200,quac
together_gpt-j-6b,0.95,0.6002332038113843,,0.6002332038113843,200,quac
together_gpt-neox-20b,0.95,0.5656171846071626,,0.5656171846071626,200,quac
together_opt-175b,0.95,0.7213992769329161,,0.7213992769329161,200,quac
together_opt-66b,0.95,0.6661551693368728,,0.6661551693368728,200,quac
together_t0pp,0.95,0.08638732345403458,,0.08638732345403458,200,quac
together_t5-11b,0.95,0.08456021531814419,,0.08456021531814419,200,quac
together_ul2,0.95,0.10185815632182456,,0.10185815632182456,200,quac
together_yalm,0.95,0.18415581088614424,,0.18415581088614424,200,quac
AlephAlpha_luminous-base,0.95,0.6068101966862063,,0.6068101966862063,200,quac
AlephAlpha_luminous-extended,0.95,0.6591308840409685,,0.6591308840409685,200,quac
AlephAlpha_luminous-supreme,0.95,0.7689588827809112,,0.7689588827809112,200,quac
ai21_j1-grande,0.95,0.7567816312659171,,0.7567816312659171,200,quac
ai21_j1-grande-v2-beta,0.95,0.807625383976195,,0.807625383976195,200,quac
ai21_j1-jumbo,0.95,0.6946518999499482,,0.6946518999499482,200,quac
ai21_j1-large,0.95,0.5789963345923023,,0.5789963345923023,200,quac
anthropic_stanford-online-all-v4-s3,0.95,0.8019837823780485,,0.8019837823780485,200,quac
cohere_command-medium-beta,0.95,0.7245481432850249,,0.7245481432850249,200,quac
cohere_command-xlarge-beta,0.95,0.8267223377497036,,0.8267223377497036,200,quac
cohere_large-20220720,0.95,0.5984083971072109,,0.5984083971072109,200,quac
cohere_medium-20220720,0.95,0.46196036550137315,,0.46196036550137315,200,quac
cohere_medium-20221108,0.95,0.5511902906318658,,0.5511902906318658,200,quac
cohere_small-20220720,0.95,0.25950501641691276,,0.25950501641691276,200,quac
cohere_xlarge-20220609,0.95,0.6994045053257228,,0.6994045053257228,200,quac
cohere_xlarge-20221108,0.95,0.7798529523206212,,0.7798529523206212,200,quac
microsoft_TNLGv2_530B,0.95,0.8031873800855296,,0.8031873800855296,200,quac
microsoft_TNLGv2_7B,0.95,0.5898566715511913,,0.5898566715511913,200,quac
openai_ada,0.95,0.31929478018440105,,0.31929478018440105,200,quac
openai_babbage,0.95,0.42091534502508315,,0.42091534502508315,200,quac
openai_curie,0.95,0.5247092899957935,,0.5247092899957935,200,quac
openai_davinci,0.95,0.6912720490095008,,0.6912720490095008,200,quac
openai_text-ada-001,0.95,0.1506961614382189,,0.1506961614382189,200,quac
openai_text-babbage-001,0.95,0.37979023954568836,,0.37979023954568836,200,quac
openai_text-curie-001,0.95,0.6793082700475813,,0.6793082700475813,200,quac
openai_text-davinci-002,0.95,0.8960952930668846,,0.8960952930668846,200,quac
openai_text-davinci-003,0.95,0.9139576500478852,,0.9139576500478852,200,quac
together_bloom,0.95,0.6808958884247535,,0.6808958884247535,200,quac
together_glm,0.95,0.3818436017721371,,0.3818436017721371,200,quac
together_gpt-j-6b,0.95,0.6002332038113843,,0.6002332038113843,200,quac
together_gpt-neox-20b,0.95,0.5656171846071626,,0.5656171846071626,200,quac
together_opt-175b,0.95,0.7213992769329161,,0.7213992769329161,200,quac
together_opt-66b,0.95,0.6661551693368728,,0.6661551693368728,200,quac
together_t0pp,0.95,0.08638732345403458,,0.08638732345403458,200,quac
together_t5-11b,0.95,0.08456021531814419,,0.08456021531814419,200,quac
together_ul2,0.95,0.10185815632182456,,0.10185815632182456,200,quac
together_yalm,0.95,0.18415581088614424,,0.18415581088614424,200,quac
AlephAlpha_luminous-base,0.95,0.6068101966862063,,0.6068101966862063,200,quac
AlephAlpha_luminous-extended,0.95,0.6591308840409685,,0.6591308840409685,200,quac
AlephAlpha_luminous-supreme,0.95,0.7689588827809112,,0.7689588827809112,200,quac
ai21_j1-grande,0.95,0.7567816312659171,,0.7567816312659171,200,quac
ai21_j1-grande-v2-beta,0.95,0.807625383976195,,0.807625383976195,200,quac
ai21_j1-jumbo,0.95,0.6946518999499482,,0.6946518999499482,200,quac
ai21_j1-large,0.95,0.5789963345923023,,0.5789963345923023,200,quac
anthropic_stanford-online-all-v4-s3,0.95,0.8019837823780485,,0.8019837823780485,200,quac
cohere_command-medium-beta,0.95,0.7245481432850249,,0.7245481432850249,200,quac
cohere_command-xlarge-beta,0.95,0.8267223377497036,,0.8267223377497036,200,quac
cohere_large-20220720,0.95,0.5984083971072109,,0.5984083971072109,200,quac
cohere_medium-20220720,0.95,0.46196036550137315,,0.46196036550137315,200,quac
cohere_medium-20221108,0.95,0.5511902906318658,,0.5511902906318658,200,quac
cohere_small-20220720,0.95,0.25950501641691276,,0.25950501641691276,200,quac
cohere_xlarge-20220609,0.95,0.6994045053257228,,0.6994045053257228,200,quac
cohere_xlarge-20221108,0.95,0.7798529523206212,,0.7798529523206212,200,quac
microsoft_TNLGv2_530B,0.95,0.8031873800855296,,0.8031873800855296,200,quac
microsoft_TNLGv2_7B,0.95,0.5898566715511913,,0.5898566715511913,200,quac
openai_ada,0.95,0.31929478018440105,,0.31929478018440105,200,quac
openai_babbage,0.95,0.42091534502508315,,0.42091534502508315,200,quac
openai_curie,0.95,0.5247092899957935,,0.5247092899957935,200,quac
openai_davinci,0.95,0.6912720490095008,,0.6912720490095008,200,quac
openai_text-ada-001,0.95,0.1506961614382189,,0.1506961614382189,200,quac
openai_text-babbage-001,0.95,0.37979023954568836,,0.37979023954568836,200,quac
openai_text-curie-001,0.95,0.6793082700475813,,0.6793082700475813,200,quac
openai_text-davinci-002,0.95,0.8960952930668846,,0.8960952930668846,200,quac
openai_text-davinci-003,0.95,0.9139576500478852,,0.9139576500478852,200,quac
together_bloom,0.95,0.6808958884247535,,0.6808958884247535,200,quac
together_glm,0.95,0.3818436017721371,,0.3818436017721371,200,quac
together_gpt-j-6b,0.95,0.6002332038113843,,0.6002332038113843,200,quac
together_gpt-neox-20b,0.95,0.5656171846071626,,0.5656171846071626,200,quac
together_opt-175b,0.95,0.7213992769329161,,0.7213992769329161,200,quac
together_opt-66b,0.95,0.6661551693368728,,0.6661551693368728,200,quac
together_t0pp,0.95,0.08638732345403458,,0.08638732345403458,200,quac
together_t5-11b,0.95,0.08456021531814419,,0.08456021531814419,200,quac
together_ul2,0.95,0.10185815632182456,,0.10185815632182456,200,quac
together_yalm,0.95,0.18415581088614424,,0.18415581088614424,200,quac
AlephAlpha_luminous-base,0.95,0.6068101966862063,,0.6068101966862063,200,quac
AlephAlpha_luminous-extended,0.95,0.6591308840409685,,0.6591308840409685,200,quac
AlephAlpha_luminous-supreme,0.95,0.7689588827809112,,0.7689588827809112,200,quac
ai21_j1-grande,0.95,0.7567816312659171,,0.7567816312659171,200,quac
ai21_j1-grande-v2-beta,0.95,0.807625383976195,,0.807625383976195,200,quac
ai21_j1-jumbo,0.95,0.6946518999499482,,0.6946518999499482,200,quac
ai21_j1-large,0.95,0.5789963345923023,,0.5789963345923023,200,quac
anthropic_stanford-online-all-v4-s3,0.95,0.8019837823780485,,0.8019837823780485,200,quac
cohere_command-medium-beta,0.95,0.7245481432850249,,0.7245481432850249,200,quac
cohere_command-xlarge-beta,0.95,0.8267223377497036,,0.8267223377497036,200,quac
cohere_large-20220720,0.95,0.5984083971072109,,0.5984083971072109,200,quac
cohere_medium-20220720,0.95,0.46196036550137315,,0.46196036550137315,200,quac
cohere_medium-20221108,0.95,0.5511902906318658,,0.5511902906318658,200,quac
cohere_small-20220720,0.95,0.25950501641691276,,0.25950501641691276,200,quac
cohere_xlarge-20220609,0.95,0.6994045053257228,,0.6994045053257228,200,quac
cohere_xlarge-20221108,0.95,0.7798529523206212,,0.7798529523206212,200,quac
microsoft_TNLGv2_530B,0.95,0.8031873800855296,,0.8031873800855296,200,quac
microsoft_TNLGv2_7B,0.95,0.5898566715511913,,0.5898566715511913,200,quac
openai_ada,0.95,0.31929478018440105,,0.31929478018440105,200,quac
openai_babbage,0.95,0.42091534502508315,,0.42091534502508315,200,quac
openai_curie,0.95,0.5247092899957935,,0.5247092899957935,200,quac
openai_davinci,0.95,0.6912720490095008,,0.6912720490095008,200,quac
openai_text-ada-001,0.95,0.1506961614382189,,0.1506961614382189,200,quac
openai_text-babbage-001,0.95,0.37979023954568836,,0.37979023954568836,200,quac
openai_text-curie-001,0.95,0.6793082700475813,,0.6793082700475813,200,quac
openai_text-davinci-002,0.95,0.8960952930668846,,0.8960952930668846,200,quac
openai_text-davinci-003,0.95,0.9139576500478852,,0.9139576500478852,200,quac
together_bloom,0.95,0.6808958884247535,,0.6808958884247535,200,quac
together_glm,0.95,0.3818436017721371,,0.3818436017721371,200,quac
together_gpt-j-6b,0.95,0.6002332038113843,,0.6002332038113843,200,quac
together_gpt-neox-20b,0.95,0.5656171846071626,,0.5656171846071626,200,quac
together_opt-175b,0.95,0.7213992769329161,,0.7213992769329161,200,quac
together_opt-66b,0.95,0.6661551693368728,,0.6661551693368728,200,quac
together_t0pp,0.95,0.08638732345403458,,0.08638732345403458,200,quac
together_t5-11b,0.95,0.08456021531814419,,0.08456021531814419,200,quac
together_ul2,0.95,0.10185815632182456,,0.10185815632182456,200,quac
together_yalm,0.95,0.18415581088614424,,0.18415581088614424,200,quac
AlephAlpha_luminous-base,0.95,0.6068101966862063,,0.6068101966862063,200,quac
AlephAlpha_luminous-extended,0.95,0.6591308840409685,,0.6591308840409685,200,quac
AlephAlpha_luminous-supreme,0.95,0.7689588827809112,,0.7689588827809112,200,quac
ai21_j1-grande,0.95,0.7567816312659171,,0.7567816312659171,200,quac
ai21_j1-grande-v2-beta,0.95,0.807625383976195,,0.807625383976195,200,quac
ai21_j1-jumbo,0.95,0.6946518999499482,,0.6946518999499482,200,quac
ai21_j1-large,0.95,0.5789963345923023,,0.5789963345923023,200,quac
anthropic_stanford-online-all-v4-s3,0.95,0.8019837823780485,,0.8019837823780485,200,quac
cohere_command-medium-beta,0.95,0.7245481432850249,,0.7245481432850249,200,quac
cohere_command-xlarge-beta,0.95,0.8267223377497036,,0.8267223377497036,200,quac
cohere_large-20220720,0.95,0.5984083971072109,,0.5984083971072109,200,quac
cohere_medium-20220720,0.95,0.46196036550137315,,0.46196036550137315,200,quac
cohere_medium-20221108,0.95,0.5511902906318658,,0.5511902906318658,200,quac
cohere_small-20220720,0.95,0.25950501641691276,,0.25950501641691276,200,quac
cohere_xlarge-20220609,0.95,0.6994045053257228,,0.6994045053257228,200,quac
cohere_xlarge-20221108,0.95,0.7798529523206212,,0.7798529523206212,200,quac
microsoft_TNLGv2_530B,0.95,0.8031873800855296,,0.8031873800855296,200,quac
microsoft_TNLGv2_7B,0.95,0.5898566715511913,,0.5898566715511913,200,quac
openai_ada,0.95,0.31929478018440105,,0.31929478018440105,200,quac
openai_babbage,0.95,0.42091534502508315,,0.42091534502508315,200,quac
openai_curie,0.95,0.5247092899957935,,0.5247092899957935,200,quac
openai_davinci,0.95,0.6912720490095008,,0.6912720490095008,200,quac
openai_text-ada-001,0.95,0.1506961614382189,,0.1506961614382189,200,quac
openai_text-babbage-001,0.95,0.37979023954568836,,0.37979023954568836,200,quac
openai_text-curie-001,0.95,0.6793082700475813,,0.6793082700475813,200,quac
openai_text-davinci-002,0.95,0.8960952930668846,,0.8960952930668846,200,quac
openai_text-davinci-003,0.95,0.9139576500478852,,0.9139576500478852,200,quac
together_bloom,0.95,0.6808958884247535,,0.6808958884247535,200,quac
together_glm,0.95,0.3818436017721371,,0.3818436017721371,200,quac
together_gpt-j-6b,0.95,0.6002332038113843,,0.6002332038113843,200,quac
together_gpt-neox-20b,0.95,0.5656171846071626,,0.5656171846071626,200,quac
together_opt-175b,0.95,0.7213992769329161,,0.7213992769329161,200,quac
together_opt-66b,0.95,0.6661551693368728,,0.6661551693368728,200,quac
together_t0pp,0.95,0.08638732345403458,,0.08638732345403458,200,quac
together_t5-11b,0.95,0.08456021531814419,,0.08456021531814419,200,quac
together_ul2,0.95,0.10185815632182456,,0.10185815632182456,200,quac
together_yalm,0.95,0.18415581088614424,,0.18415581088614424,200,quac
AlephAlpha_luminous-base,0.95,0.6068101966862063,,0.6068101966862063,200,quac
AlephAlpha_luminous-extended,0.95,0.6591308840409685,,0.6591308840409685,200,quac
AlephAlpha_luminous-supreme,0.95,0.7689588827809112,,0.7689588827809112,200,quac
ai21_j1-grande,0.95,0.7567816312659171,,0.7567816312659171,200,quac
ai21_j1-grande-v2-beta,0.95,0.807625383976195,,0.807625383976195,200,quac
ai21_j1-jumbo,0.95,0.6946518999499482,,0.6946518999499482,200,quac
ai21_j1-large,0.95,0.5789963345923023,,0.5789963345923023,200,quac
anthropic_stanford-online-all-v4-s3,0.95,0.8019837823780485,,0.8019837823780485,200,quac
cohere_command-medium-beta,0.95,0.7245481432850249,,0.7245481432850249,200,quac
cohere_command-xlarge-beta,0.95,0.8267223377497036,,0.8267223377497036,200,quac
cohere_large-20220720,0.95,0.5984083971072109,,0.5984083971072109,200,quac
cohere_medium-20220720,0.95,0.46196036550137315,,0.46196036550137315,200,quac
cohere_medium-20221108,0.95,0.5511902906318658,,0.5511902906318658,200,quac
cohere_small-20220720,0.95,0.25950501641691276,,0.25950501641691276,200,quac
cohere_xlarge-20220609,0.95,0.6994045053257228,,0.6994045053257228,200,quac
cohere_xlarge-20221108,0.95,0.7798529523206212,,0.7798529523206212,200,quac
microsoft_TNLGv2_530B,0.95,0.8031873800855296,,0.8031873800855296,200,quac
microsoft_TNLGv2_7B,0.95,0.5898566715511913,,0.5898566715511913,200,quac
openai_ada,0.95,0.31929478018440105,,0.31929478018440105,200,quac
openai_babbage,0.95,0.42091534502508315,,0.42091534502508315,200,quac
openai_curie,0.95,0.5247092899957935,,0.5247092899957935,200,quac
openai_davinci,0.95,0.6912720490095008,,0.6912720490095008,200,quac
openai_text-ada-001,0.95,0.1506961614382189,,0.1506961614382189,200,quac
openai_text-babbage-001,0.95,0.37979023954568836,,0.37979023954568836,200,quac
openai_text-curie-001,0.95,0.6793082700475813,,0.6793082700475813,200,quac
openai_text-davinci-002,0.95,0.8960952930668846,,0.8960952930668846,200,quac
openai_text-davinci-003,0.95,0.9139576500478852,,0.9139576500478852,200,quac
together_bloom,0.95,0.6808958884247535,,0.6808958884247535,200,quac
together_glm,0.95,0.3818436017721371,,0.3818436017721371,200,quac
together_gpt-j-6b,0.95,0.6002332038113843,,0.6002332038113843,200,quac
together_gpt-neox-20b,0.95,0.5656171846071626,,0.5656171846071626,200,quac
together_opt-175b,0.95,0.7213992769329161,,0.7213992769329161,200,quac
together_opt-66b,0.95,0.6661551693368728,,0.6661551693368728,200,quac
together_t0pp,0.95,0.08638732345403458,,0.08638732345403458,200,quac
together_t5-11b,0.95,0.08456021531814419,,0.08456021531814419,200,quac
together_ul2,0.95,0.10185815632182456,,0.10185815632182456,200,quac
together_yalm,0.95,0.18415581088614424,,0.18415581088614424,200,quac
AlephAlpha_luminous-base,0.95,0.6068101966862063,,0.6068101966862063,200,quac
AlephAlpha_luminous-extended,0.95,0.6591308840409685,,0.6591308840409685,200,quac
AlephAlpha_luminous-supreme,0.95,0.7689588827809112,,0.7689588827809112,200,quac
ai21_j1-grande,0.95,0.7567816312659171,,0.7567816312659171,200,quac
ai21_j1-grande-v2-beta,0.95,0.807625383976195,,0.807625383976195,200,quac
ai21_j1-jumbo,0.95,0.6946518999499482,,0.6946518999499482,200,quac
ai21_j1-large,0.95,0.5789963345923023,,0.5789963345923023,200,quac
anthropic_stanford-online-all-v4-s3,0.95,0.8019837823780485,,0.8019837823780485,200,quac
cohere_command-medium-beta,0.95,0.7245481432850249,,0.7245481432850249,200,quac
cohere_command-xlarge-beta,0.95,0.8267223377497036,,0.8267223377497036,200,quac
cohere_large-20220720,0.95,0.5984083971072109,,0.5984083971072109,200,quac
